Date;Time;pH_unit;pH_mV;ORP_mV;ORPAgCl_mV;Turbidity_NTU;Turbidity_mV;Raw Conductivity_us/cm;Specific Conductivity_mS/cm;Salinity_psu;Total Dissolved Solids_g/L;DO_SAT;DO_mg/L;Reference_mV;Temperature_C
13.10.2023;05:08:05;7,44;-10,81;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,50;8,65;-515,17;22,39
13.10.2023;05:11:05;7,44;-11,07;1012,00;812,00;0,00;30,72;59,70;0,06;0,03;0,04;107,60;8,66;-514,42;22,39
13.10.2023;05:14:05;7,45;-11,45;1012,00;812,00;0,00;30,83;59,70;0,06;0,03;0,04;107,30;8,63;-513,11;22,39
13.10.2023;05:17:05;7,43;-10,54;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,20;8,63;-508,12;22,39
13.10.2023;05:20:05;7,43;-10,49;1012,00;812,00;0,00;30,80;59,70;0,06;0,03;0,04;107,10;8,61;-507,60;22,39
13.10.2023;05:23:05;7,44;-10,92;1012,00;812,00;0,00;30,82;59,70;0,06;0,03;0,04;107,20;8,63;-505,94;22,39
13.10.2023;05:26:05;7,44;-10,65;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,40;8,64;-505,54;22,39
13.10.2023;05:29:05;7,44;-10,74;1012,00;812,00;0,00;30,94;59,70;0,06;0,03;0,04;107,60;8,66;-512,76;22,39
13.10.2023;05:32:05;7,42;-9,85;1012,00;812,00;0,00;30,88;59,70;0,06;0,03;0,04;107,30;8,63;-504,91;22,39
13.10.2023;05:35:05;7,43;-10,51;1012,00;812,00;0,00;30,73;59,70;0,06;0,03;0,04;107,70;8,66;-508,41;22,39
13.10.2023;05:38:05;7,46;-11,84;1012,00;812,00;0,00;30,81;59,70;0,06;0,03;0,04;107,40;8,64;-510,87;22,39
13.10.2023;05:41:05;7,44;-10,88;1012,00;812,00;0,00;30,80;59,70;0,06;0,03;0,04;107,30;8,63;-512,13;22,39
13.10.2023;05:44:05;7,46;-12,17;1012,00;812,00;0,00;30,76;59,70;0,06;0,03;0,04;107,50;8,65;-505,37;22,39
13.10.2023;05:47:05;7,44;-10,61;1012,00;812,00;0,00;30,83;59,70;0,06;0,03;0,04;107,70;8,66;-507,20;22,39
13.10.2023;05:50:05;7,44;-10,61;1012,00;812,00;0,00;30,81;59,70;0,06;0,03;0,04;107,30;8,63;-504,62;22,39
13.10.2023;05:53:05;7,45;-11,18;1012,00;812,00;0,00;30,84;59,70;0,06;0,03;0,04;107,20;8,62;-504,80;22,39
13.10.2023;05:56:05;7,46;-12,14;1012,00;812,00;0,00;30,93;59,70;0,06;0,03;0,04;107,80;8,67;-504,34;22,39
13.10.2023;05:59:05;7,46;-12,24;1012,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,65;-504,39;22,39
13.10.2023;06:02:06;7,45;-11,65;1012,00;812,00;0,00;30,81;59,70;0,06;0,03;0,04;107,30;8,63;-503,76;22,39
13.10.2023;06:05:06;7,43;-10,50;1012,00;812,00;0,00;30,84;59,70;0,06;0,03;0,04;107,30;8,63;-504,68;22,38
13.10.2023;06:08:06;7,43;-10,39;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,60;8,66;-504,91;22,39
13.10.2023;06:11:06;7,45;-11,47;1012,00;812,00;0,00;30,86;59,70;0,06;0,03;0,04;107,60;8,65;-504,51;22,38
13.10.2023;06:14:06;7,45;-11,50;1012,00;812,00;0,00;30,83;59,70;0,06;0,03;0,04;107,20;8,62;-503,25;22,38
13.10.2023;06:17:06;7,45;-11,54;1012,00;812,00;0,00;30,84;59,70;0,06;0,03;0,04;107,10;8,61;-501,18;22,38
13.10.2023;06:20:06;7,44;-10,88;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,40;8,64;-500,10;22,38
13.10.2023;06:23:06;7,44;-10,94;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,20;8,63;-500,90;22,38
13.10.2023;06:26:06;7,46;-12,30;1012,00;812,00;0,00;30,80;59,70;0,06;0,03;0,04;107,30;8,63;-498,49;22,38
13.10.2023;06:29:06;7,46;-11,91;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,30;8,64;-497,06;22,38
13.10.2023;06:32:06;7,45;-11,33;1012,00;812,00;0,00;30,78;59,70;0,06;0,03;0,04;107,70;8,67;-503,25;22,38
13.10.2023;06:35:06;7,44;-11,10;1012,00;812,00;0,00;30,80;59,70;0,06;0,03;0,04;107,30;8,63;-497,23;22,38
13.10.2023;06:38:06;7,46;-11,98;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,30;8,63;-504,80;22,38
13.10.2023;06:41:06;7,46;-11,91;1012,00;812,00;0,00;30,86;59,80;0,06;0,03;0,04;107,50;8,65;-502,22;22,38
13.10.2023;06:44:06;7,45;-11,19;1012,00;812,00;0,00;30,90;59,70;0,06;0,03;0,04;107,50;8,65;-500,27;22,38
13.10.2023;06:47:06;7,45;-11,50;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,40;8,64;-498,20;22,38
13.10.2023;06:50:06;7,46;-11,85;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,50;8,65;-499,41;22,38
13.10.2023;06:53:06;7,43;-10,54;1012,00;812,00;0,00;30,72;59,70;0,06;0,03;0,04;107,40;8,64;-501,59;22,38
13.10.2023;06:56:06;7,43;-10,22;1012,00;812,00;0,00;30,82;59,80;0,06;0,03;0,04;107,50;8,65;-501,99;22,38
13.10.2023;06:59:06;7,45;-11,16;1012,00;812,00;0,00;30,83;59,80;0,06;0,03;0,04;107,10;8,62;-506,23;22,38
13.10.2023;07:02:07;7,44;-11,03;1012,00;812,00;0,00;30,84;59,70;0,06;0,03;0,04;107,70;8,67;-501,24;22,38
13.10.2023;07:05:07;7,45;-11,61;1012,00;812,00;0,00;30,78;59,70;0,06;0,03;0,04;107,30;8,63;-510,30;22,38
13.10.2023;07:08:07;7,44;-11,04;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,20;8,63;-502,62;22,38
13.10.2023;07:11:07;7,43;-10,50;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,50;8,65;-510,47;22,38
13.10.2023;07:14:07;7,46;-11,82;1012,00;812,00;0,00;30,72;59,70;0,06;0,03;0,04;107,30;8,64;-505,77;22,37
13.10.2023;07:17:07;7,45;-11,65;1012,00;812,00;0,00;30,82;59,70;0,06;0,03;0,04;107,30;8,63;-512,02;22,37
13.10.2023;07:20:07;7,45;-11,70;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,10;8,62;-507,78;22,37
13.10.2023;07:23:07;7,45;-11,53;1012,00;812,00;0,00;30,76;59,70;0,06;0,03;0,04;107,70;8,66;-505,54;22,37
13.10.2023;07:26:07;7,43;-10,30;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,70;8,66;-513,16;22,37
13.10.2023;07:29:07;7,44;-10,57;1012,00;812,00;0,00;30,81;59,70;0,06;0,03;0,04;107,40;8,64;-511,56;22,37
13.10.2023;07:32:07;7,44;-10,82;1012,00;812,00;0,00;30,85;59,70;0,06;0,03;0,04;107,20;8,63;-511,85;22,37
13.10.2023;07:35:07;7,44;-10,98;1012,00;812,00;0,00;30,80;59,70;0,06;0,03;0,04;107,80;8,67;-510,87;22,37
13.10.2023;07:38:07;7,46;-12,20;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,30;8,63;-510,70;22,37
13.10.2023;07:41:07;7,45;-11,71;1012,00;812,00;0,00;30,81;59,70;0,06;0,03;0,04;107,40;8,64;-513,62;22,37
13.10.2023;07:44:07;7,44;-10,93;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,20;8,63;-507,78;22,37
13.10.2023;07:47:07;7,44;-10,98;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,40;8,64;-512,65;22,37
13.10.2023;07:50:07;7,44;-10,94;1012,00;812,00;0,00;30,83;59,70;0,06;0,03;0,04;107,30;8,64;-514,42;22,37
13.10.2023;07:53:07;7,44;-10,94;1012,00;812,00;0,00;30,76;59,70;0,06;0,03;0,04;107,30;8,63;-511,04;22,37
13.10.2023;08:12:08;7,43;-10,33;1012,00;812,00;0,00;30,81;59,70;0,06;0,03;0,04;107,40;8,64;-514,20;22,37
13.10.2023;08:27:08;7,45;-11,20;1012,00;812,00;0,00;30,79;59,70;0,06;0,03;0,04;107,10;8,61;-510,76;22,37
13.10.2023;08:30:08;7,45;-11,15;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,30;8,63;-514,77;22,37
13.10.2023;08:33:08;7,43;-10,34;1012,00;812,00;0,00;30,72;59,70;0,06;0,03;0,04;107,60;8,66;-509,50;22,37
13.10.2023;08:36:08;7,43;-10,49;1012,00;812,00;0,00;30,84;59,70;0,06;0,03;0,04;107,30;8,64;-514,88;22,37
13.10.2023;08:39:08;7,44;-11,12;1012,00;812,00;0,00;30,81;59,70;0,06;0,03;0,04;107,10;8,62;-509,61;22,37
13.10.2023;08:42:08;7,44;-11,00;1012,00;812,00;0,00;30,85;59,80;0,06;0,03;0,04;107,40;8,64;-513,56;22,37
13.10.2023;08:45:08;7,44;-10,80;1012,00;812,00;0,00;30,81;59,70;0,06;0,03;0,04;107,50;8,65;-513,05;22,37
13.10.2023;08:48:08;7,45;-11,56;1012,00;812,00;0,00;30,79;59,70;0,06;0,03;0,04;107,30;8,63;-514,60;22,37
13.10.2023;08:51:08;7,43;-10,55;1012,00;812,00;0,00;30,78;59,70;0,06;0,03;0,04;107,80;8,68;-508,41;22,37
13.10.2023;08:54:08;7,44;-10,74;1012,00;812,00;0,00;30,81;59,70;0,06;0,03;0,04;107,10;8,62;-507,83;22,38
13.10.2023;08:57:08;7,44;-10,99;1012,00;812,00;0,00;30,82;59,70;0,06;0,03;0,04;107,10;8,62;-514,65;22,38
13.10.2023;09:00:09;7,46;-11,74;1012,00;812,00;0,00;30,83;59,70;0,06;0,03;0,04;107,30;8,63;-507,26;22,38
13.10.2023;09:03:09;7,43;-10,16;1012,00;812,00;0,00;30,78;59,70;0,06;0,03;0,04;106,90;8,60;-511,79;22,38
13.10.2023;09:06:09;7,44;-11,05;1012,00;812,00;0,00;30,80;59,70;0,06;0,03;0,04;107,20;8,62;-508,23;22,38
13.10.2023;09:09:09;7,45;-11,19;1012,00;812,00;0,00;30,83;59,70;0,06;0,03;0,04;107,30;8,64;-510,53;22,38
13.10.2023;09:12:09;7,44;-11,05;1012,00;812,00;0,00;30,80;59,70;0,06;0,03;0,04;107,40;8,64;-507,89;22,38
13.10.2023;09:15:09;7,45;-11,36;1012,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,00;8,61;-509,09;22,38
13.10.2023;09:18:09;7,44;-10,92;1012,00;812,00;0,00;30,83;59,70;0,06;0,03;0,04;107,60;8,66;-514,25;22,38
13.10.2023;09:21:09;7,44;-11,10;1012,00;812,00;0,00;30,84;59,70;0,06;0,03;0,04;107,60;8,66;-509,21;22,38
13.10.2023;09:24:09;7,45;-11,22;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,40;8,64;-511,50;22,38
13.10.2023;09:27:09;7,45;-11,28;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,50;8,65;-512,48;22,38
13.10.2023;09:30:09;7,45;-11,69;1012,00;812,00;0,00;30,72;59,80;0,06;0,03;0,04;107,40;8,64;-514,42;22,38
13.10.2023;09:33:09;7,44;-11,00;1012,00;812,00;0,00;30,89;59,80;0,06;0,03;0,04;107,50;8,65;-508,06;22,38
13.10.2023;09:36:09;7,46;-11,77;1012,00;812,00;0,00;30,86;59,80;0,06;0,03;0,04;107,40;8,64;-506,86;22,39
13.10.2023;09:39:09;7,44;-10,75;1012,00;812,00;0,00;30,75;59,70;0,06;0,03;0,04;107,10;8,61;-507,66;22,39
13.10.2023;09:42:09;7,43;-10,56;1012,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,64;-511,10;22,39
13.10.2023;09:45:09;7,43;-10,31;1012,00;812,00;0,00;30,78;59,80;0,06;0,03;0,04;107,50;8,65;-506,57;22,39
13.10.2023;09:48:09;7,44;-10,67;1012,00;812,00;0,00;30,84;59,70;0,06;0,03;0,04;107,50;8,65;-505,88;22,39
13.10.2023;09:51:09;7,46;-11,79;1012,00;812,00;0,00;30,85;59,70;0,06;0,03;0,04;107,20;8,63;-513,74;22,39
13.10.2023;09:54:09;7,45;-11,40;1011,00;812,00;0,00;30,77;59,70;0,06;0,03;0,04;107,70;8,66;-514,25;22,39
13.10.2023;09:57:09;7,45;-11,52;1012,00;812,00;0,00;30,84;59,70;0,06;0,03;0,04;107,10;8,62;-515,00;22,39
13.10.2023;10:00:10;7,43;-10,45;1012,00;812,00;0,00;30,83;59,70;0,06;0,03;0,04;107,50;8,65;-510,41;22,39
13.10.2023;10:03:10;7,46;-12,14;1012,00;812,00;0,00;30,76;59,70;0,06;0,03;0,04;107,50;8,64;-509,15;22,39
13.10.2023;10:06:10;7,45;-11,30;1012,00;812,00;0,00;30,92;59,70;0,06;0,03;0,04;107,30;8,63;-514,31;22,40
13.10.2023;10:09:10;7,43;-10,33;1012,00;812,00;0,00;30,78;59,70;0,06;0,03;0,04;107,40;8,64;-508,06;22,40
13.10.2023;10:12:10;7,46;-12,00;1012,00;812,00;0,00;30,83;59,70;0,06;0,03;0,04;107,40;8,64;-508,29;22,40
13.10.2023;10:15:10;7,45;-11,31;1012,00;812,00;0,00;30,81;59,80;0,06;0,03;0,04;107,40;8,64;-515,80;22,40
13.10.2023;10:18:10;7,44;-11,12;1012,00;812,00;0,00;30,85;59,70;0,06;0,03;0,04;107,10;8,61;-510,30;22,40
13.10.2023;10:21:10;7,45;-11,26;1012,00;812,00;0,00;30,79;59,70;0,06;0,03;0,04;107,20;8,62;-515,23;22,40
13.10.2023;10:24:10;7,43;-10,38;1012,00;812,00;0,00;30,78;59,80;0,06;0,03;0,04;107,30;8,63;-516,66;22,40
13.10.2023;10:27:10;7,46;-12,01;1012,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,62;-512,13;22,40
13.10.2023;10:30:10;7,44;-10,58;1012,00;812,00;0,00;30,75;59,80;0,06;0,03;0,04;107,10;8,61;-510,47;22,40
13.10.2023;10:33:10;7,45;-11,60;1012,00;812,00;0,00;30,79;59,70;0,06;0,03;0,04;107,40;8,64;-509,84;22,40
13.10.2023;10:36:10;7,45;-11,55;1012,00;812,00;0,00;30,80;59,80;0,06;0,03;0,04;107,30;8,63;-513,62;22,40
13.10.2023;10:39:10;7,44;-10,73;1012,00;812,00;0,00;30,74;59,80;0,06;0,03;0,04;107,20;8,62;-509,95;22,40
13.10.2023;10:42:10;7,46;-11,77;1012,00;812,00;0,00;30,74;59,80;0,06;0,03;0,04;107,30;8,63;-513,11;22,41
13.10.2023;10:45:10;7,46;-11,77;1012,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,70;8,66;-517,86;22,41
13.10.2023;10:48:10;7,43;-10,33;1012,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,60;8,65;-517,00;22,41
13.10.2023;10:51:10;7,46;-11,74;1012,00;812,00;0,00;30,83;59,80;0,06;0,03;0,04;107,50;8,64;-511,04;22,41
13.10.2023;10:54:10;7,44;-10,69;1012,00;812,00;0,00;30,84;59,80;0,06;0,03;0,04;107,00;8,60;-512,82;22,41
13.10.2023;10:57:10;7,45;-11,72;1012,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,40;8,63;-511,50;22,41
13.10.2023;11:00:11;7,44;-10,81;1012,00;812,00;0,00;30,75;59,80;0,06;0,03;0,04;107,60;8,65;-511,21;22,41
13.10.2023;11:03:11;7,44;-10,60;1012,00;812,00;0,00;30,89;59,80;0,06;0,03;0,04;107,50;8,64;-517,58;22,42
13.10.2023;11:06:11;7,46;-11,74;1012,00;812,00;0,00;30,78;59,80;0,06;0,03;0,04;107,50;8,65;-512,65;22,42
13.10.2023;11:09:11;7,43;-10,48;1012,00;812,00;0,00;30,75;59,80;0,06;0,03;0,04;107,70;8,66;-516,54;22,42
13.10.2023;11:12:11;7,44;-11,03;1012,00;812,00;0,00;30,74;59,80;0,06;0,03;0,04;107,50;8,64;-517,12;22,42
13.10.2023;11:15:11;7,44;-11,04;1012,00;812,00;0,00;30,82;59,80;0,06;0,03;0,04;107,30;8,63;-516,26;22,42
13.10.2023;11:18:11;7,44;-10,77;1012,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,40;8,64;-513,22;22,42
13.10.2023;11:21:11;7,45;-11,53;1012,00;812,00;0,00;30,80;59,80;0,06;0,03;0,04;107,60;8,65;-518,26;22,42
13.10.2023;11:24:11;7,43;-10,32;1012,00;812,00;0,00;30,81;59,80;0,06;0,03;0,04;107,60;8,65;-518,61;22,42
13.10.2023;11:27:11;7,45;-11,32;1012,00;812,00;0,00;30,81;59,80;0,06;0,03;0,04;107,40;8,63;-516,83;22,42
13.10.2023;11:30:11;7,43;-10,15;1012,00;812,00;0,00;30,75;59,80;0,06;0,03;0,04;107,30;8,62;-517,35;22,43
13.10.2023;11:33:11;7,43;-10,27;1012,00;812,00;0,00;30,88;59,80;0,06;0,03;0,04;107,20;8,62;-519,98;22,43
13.10.2023;11:36:11;7,44;-10,91;1012,00;812,00;0,00;30,83;59,80;0,06;0,03;0,04;107,30;8,62;-512,02;22,43
13.10.2023;11:39:11;7,45;-11,41;1012,00;812,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,63;-512,82;22,43
13.10.2023;11:42:11;7,43;-10,54;1012,00;812,00;0,00;30,93;59,80;0,06;0,03;0,04;107,70;8,65;-519,24;22,43
13.10.2023;11:45:11;7,43;-10,28;1012,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,64;-512,19;22,43
13.10.2023;11:48:11;7,45;-11,34;1012,00;812,00;0,00;30,81;59,80;0,06;0,03;0,04;107,60;8,65;-515,69;22,43
13.10.2023;11:51:11;7,45;-11,53;1012,00;812,00;0,00;30,72;59,80;0,06;0,03;0,04;107,00;8,60;-512,30;22,43
13.10.2023;11:54:11;7,43;-10,40;1012,00;812,00;0,00;30,89;59,80;0,06;0,03;0,04;107,60;8,65;-516,09;22,43
13.10.2023;11:57:11;7,44;-11,11;1012,00;812,00;0,00;30,81;59,80;0,06;0,03;0,04;107,60;8,65;-519,47;22,43
13.10.2023;12:00:12;7,44;-11,08;1012,00;812,00;0,00;30,72;59,80;0,06;0,03;0,04;107,30;8,62;-518,67;22,43
13.10.2023;12:03:12;7,45;-11,65;1012,00;812,00;0,00;30,81;59,80;0,06;0,03;0,04;107,30;8,63;-514,31;22,43
13.10.2023;12:06:12;7,42;-9,86;1012,00;812,00;0,00;30,75;59,80;0,06;0,03;0,04;107,30;8,63;-515,11;22,44
13.10.2023;12:09:12;7,43;-10,26;1012,00;812,00;0,00;30,76;59,80;0,06;0,03;0,04;107,80;8,66;-518,04;22,44
13.10.2023;12:12:12;7,42;-9,92;1012,00;812,00;0,00;30,80;59,90;0,06;0,03;0,04;107,40;8,63;-514,54;22,44
13.10.2023;12:15:12;7,44;-11,07;1012,00;812,00;0,00;30,73;59,80;0,06;0,03;0,04;107,30;8,62;-519,07;22,44
13.10.2023;12:18:12;7,43;-10,52;1012,00;812,00;0,00;30,74;59,80;0,06;0,03;0,04;107,30;8,62;-517,86;22,44
13.10.2023;12:21:12;7,43;-10,31;1012,00;812,00;0,00;30,79;59,80;0,06;0,03;0,04;107,00;8,60;-513,97;22,44
13.10.2023;12:24:12;7,43;-10,54;1012,00;812,00;0,00;30,82;59,80;0,06;0,03;0,04;107,40;8,63;-516,37;22,44
13.10.2023;12:27:12;7,44;-10,67;1012,00;812,00;0,00;30,79;59,80;0,06;0,03;0,04;107,30;8,62;-513,16;22,44
13.10.2023;12:30:12;7,45;-11,35;1012,00;812,00;0,00;30,83;59,80;0,06;0,03;0,04;107,10;8,61;-519,12;22,44
13.10.2023;12:33:12;7,45;-11,63;1011,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,61;-518,26;22,44
13.10.2023;12:36:12;7,44;-10,75;1011,00;812,00;0,00;30,77;59,80;0,06;0,03;0,04;107,50;8,64;-512,48;22,44
13.10.2023;12:39:12;7,43;-10,17;1012,00;812,00;0,00;30,81;59,90;0,06;0,03;0,04;107,40;8,63;-518,15;22,45
13.10.2023;12:42:12;7,43;-10,55;1011,00;812,00;0,00;30,83;59,80;0,06;0,03;0,04;107,20;8,61;-516,20;22,45
13.10.2023;12:45:12;7,44;-10,74;1011,00;812,00;0,00;30,81;59,80;0,06;0,03;0,04;107,20;8,62;-512,99;22,45
13.10.2023;12:48:12;7,46;-11,76;1011,00;812,00;0,00;30,75;59,80;0,06;0,03;0,04;107,20;8,61;-515,57;22,45
13.10.2023;12:51:12;7,44;-11,05;1011,00;812,00;0,00;30,79;59,80;0,06;0,03;0,04;107,00;8,60;-516,26;22,45
13.10.2023;12:54:12;7,44;-10,70;1011,00;812,00;0,00;30,81;59,80;0,06;0,03;0,04;107,50;8,63;-512,53;22,45
13.10.2023;12:57:12;7,44;-10,60;1011,00;811,00;0,00;30,77;59,80;0,06;0,03;0,04;108,00;8,67;-519,35;22,45
13.10.2023;13:00:13;7,45;-11,69;1011,00;811,00;0,00;30,71;59,80;0,06;0,03;0,04;107,10;8,60;-518,32;22,45
13.10.2023;13:03:13;7,44;-11,02;1011,00;811,00;0,00;30,83;59,80;0,06;0,03;0,04;107,40;8,63;-513,34;22,46
13.10.2023;13:06:13;7,44;-11,03;1011,00;811,00;0,00;30,79;59,80;0,06;0,03;0,04;107,40;8,63;-518,78;22,46
13.10.2023;13:09:13;7,43;-10,54;1011,00;811,00;0,00;30,77;59,80;0,06;0,03;0,04;107,20;8,61;-518,21;22,46
13.10.2023;13:12:13;7,46;-12,16;1011,00;811,00;0,00;30,87;59,80;0,06;0,03;0,04;107,10;8,60;-516,83;22,46
13.10.2023;13:15:13;7,46;-12,13;1011,00;811,00;0,00;30,85;59,80;0,06;0,03;0,04;107,60;8,65;-514,42;22,46
13.10.2023;13:18:13;7,46;-11,82;1011,00;811,00;0,00;30,74;59,90;0,06;0,03;0,04;107,50;8,63;-515,34;22,46
13.10.2023;13:21:13;7,44;-11,05;1011,00;811,00;0,00;30,80;59,80;0,06;0,03;0,04;107,30;8,62;-514,31;22,46
13.10.2023;13:24:13;7,44;-11,15;1010,00;811,00;0,00;30,75;59,80;0,06;0,03;0,04;107,50;8,63;-518,72;22,46
13.10.2023;13:27:13;7,46;-11,94;1010,00;811,00;0,00;30,77;59,90;0,06;0,03;0,04;107,60;8,64;-518,49;22,47
13.10.2023;13:30:13;7,46;-12,29;1010,00;811,00;0,00;30,80;59,90;0,06;0,03;0,04;107,00;8,59;-515,46;22,47
13.10.2023;13:33:13;7,47;-12,57;1010,00;811,00;0,00;30,77;59,80;0,06;0,03;0,04;107,30;8,62;-517,12;22,47
13.10.2023;13:36:13;7,46;-11,75;1010,00;811,00;0,00;30,78;59,80;0,06;0,03;0,04;107,40;8,62;-515,69;22,47
13.10.2023;13:39:13;7,45;-11,37;1010,00;811,00;0,00;30,86;59,90;0,06;0,03;0,04;107,40;8,62;-520,16;22,47
13.10.2023;13:42:13;7,45;-11,60;1010,00;811,00;0,00;30,78;59,90;0,06;0,03;0,04;107,20;8,61;-515,05;22,47
13.10.2023;13:45:13;7,45;-11,48;1010,00;811,00;0,00;30,87;59,90;0,06;0,03;0,04;107,30;8,62;-514,25;22,47
13.10.2023;13:48:13;7,46;-12,24;1010,00;811,00;0,00;30,72;59,90;0,06;0,03;0,04;107,70;8,65;-519,81;22,47
13.10.2023;13:51:13;7,45;-11,41;1010,00;811,00;0,00;30,86;59,90;0,06;0,03;0,04;107,20;8,61;-517,40;22,48
13.10.2023;13:54:13;7,46;-11,75;1010,00;810,00;0,00;30,85;59,90;0,06;0,03;0,04;107,10;8,60;-513,51;22,48
13.10.2023;13:57:13;7,46;-12,26;1010,00;811,00;0,00;30,86;59,90;0,06;0,03;0,04;107,10;8,60;-518,61;22,48
13.10.2023;14:00:14;7,46;-12,11;1010,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,00;8,60;-517,69;22,48
13.10.2023;14:03:14;7,46;-12,16;1010,00;810,00;0,00;30,77;59,90;0,06;0,03;0,04;107,40;8,62;-517,00;22,48
13.10.2023;14:06:14;7,46;-12,23;1010,00;810,00;0,00;30,83;59,90;0,06;0,03;0,04;107,20;8,61;-516,26;22,48
13.10.2023;14:09:14;7,46;-12,31;1010,00;810,00;0,00;30,80;59,90;0,06;0,03;0,04;107,60;8,64;-516,09;22,48
13.10.2023;14:12:14;7,46;-11,93;1010,00;810,00;0,00;30,82;59,90;0,06;0,03;0,04;107,10;8,60;-515,34;22,48
13.10.2023;14:15:14;7,46;-11,95;1010,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;106,90;8,59;-520,73;22,49
13.10.2023;14:18:14;7,44;-11,08;1010,00;810,00;0,00;30,89;59,90;0,06;0,03;0,04;107,50;8,63;-513,28;22,49
13.10.2023;14:21:14;7,45;-11,52;1010,00;810,00;0,00;30,80;59,90;0,06;0,03;0,04;107,30;8,61;-520,33;22,49
13.10.2023;14:24:14;7,44;-10,94;1010,00;810,00;0,00;30,82;59,90;0,06;0,03;0,04;107,40;8,62;-517,92;22,49
13.10.2023;14:27:14;7,45;-11,44;1010,00;810,00;0,00;30,74;59,90;0,06;0,03;0,04;107,40;8,62;-513,28;22,49
13.10.2023;14:30:14;7,48;-12,95;1010,00;810,00;0,00;30,82;59,90;0,06;0,03;0,04;107,60;8,64;-519,53;22,49
13.10.2023;14:33:14;7,45;-11,34;1010,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,20;8,60;-519,53;22,49
13.10.2023;14:36:14;7,44;-11,15;1010,00;810,00;0,00;30,86;59,90;0,06;0,03;0,04;107,20;8,60;-518,15;22,49
13.10.2023;14:39:14;7,44;-10,83;1010,00;810,00;0,00;30,77;59,90;0,06;0,03;0,04;107,50;8,63;-516,14;22,50
13.10.2023;14:42:14;7,45;-11,47;1010,00;810,00;0,00;30,75;59,90;0,06;0,03;0,04;107,60;8,64;-516,20;22,50
13.10.2023;14:45:14;7,45;-11,66;1010,00;810,00;0,00;30,83;59,90;0,06;0,03;0,04;107,20;8,61;-519,70;22,50
13.10.2023;14:48:14;7,43;-10,24;1010,00;810,00;0,00;30,87;59,90;0,06;0,03;0,04;107,50;8,63;-513,56;22,50
13.10.2023;14:51:14;7,45;-11,38;1010,00;810,00;0,00;30,83;59,90;0,06;0,03;0,04;107,30;8,61;-515,17;22,50
13.10.2023;14:54:14;7,45;-11,64;1010,00;810,00;0,00;30,81;59,90;0,06;0,03;0,04;107,50;8,63;-518,61;22,50
13.10.2023;14:57:14;7,45;-11,25;1010,00;810,00;0,00;30,77;59,90;0,06;0,03;0,04;107,00;8,59;-515,63;22,50
13.10.2023;15:00:15;7,44;-11,07;1010,00;811,00;0,00;30,78;59,90;0,06;0,03;0,04;107,10;8,59;-514,02;22,50
13.10.2023;15:03:15;7,44;-10,95;1010,00;810,00;0,00;30,77;59,90;0,06;0,03;0,04;107,00;8,59;-513,62;22,50
13.10.2023;15:06:15;7,44;-11,00;1010,00;811,00;0,00;30,85;59,90;0,06;0,03;0,04;107,40;8,62;-515,11;22,51
13.10.2023;15:09:15;7,43;-10,49;1010,00;811,00;0,00;30,80;59,90;0,06;0,03;0,04;107,20;8,60;-515,74;22,51
